Ticket_ID,Customer_Age,Customer_Gender,Product_Purchased,Ticket_Type,Ticket_Status,Ticket_Priority,Ticket_Channel,Ticket_Creation_Date,First_Response_Time,Time_to_Resolution,Customer_Satisfaction_Rating
4267,47,Female,Adobe Photoshop,Cancellation request,Closed,Critical,Email,5/31/23 6:55 AM,6/1/23 6:55 AM,6/1/23 5:14 PM,4
4268,58,Female,Nintendo Switch Pro Controller,Technical issue,Closed,Critical,Email,5/31/23 3:50 AM,6/1/23 3:50 AM,6/1/23 4:43 PM,2
4269,56,Other,Nikon D,Cancellation request,Closed,Low,Email,5/31/23 4:25 AM,6/1/23 4:25 AM,6/1/23 2:42 AM,4
4270,45,Other,Amazon Echo,Refund request,Open,Critical,Chat,,,,
4271,18,Male,LG OLED,Technical issue,Pending Customer Response,High,Email,5/31/23 7:40 PM,6/1/23 7:40 PM,,
4272,64,Other,GoPro Action Camera,Product inquiry,Pending Customer Response,High,Email,5/31/23 1:30 PM,6/1/23 1:30 PM,,
4273,66,Female,Canon DSLR Camera,Refund request,Open,High,Chat,,,,
4274,68,Male,LG OLED,Cancellation request,Pending Customer Response,High,Phone,5/31/23 8:39 PM,6/1/23 8:39 PM,,
4275,33,Male,Microsoft Surface,Billing inquiry,Closed,Medium,Chat,5/31/23 6:32 AM,6/1/23 6:32 AM,6/1/23 10:06 AM,2
4276,68,Female,LG Smart TV,Billing inquiry,Pending Customer Response,Critical,Phone,5/31/23 2:51 AM,6/1/23 2:51 AM,,
4277,52,Female,Autodesk AutoCAD,Product inquiry,Pending Customer Response,Critical,Email,5/31/23 8:43 PM,6/1/23 8:43 PM,,
4278,23,Other,Dyson Vacuum Cleaner,Cancellation request,Open,High,Phone,,,,
4279,70,Female,Samsung Soundbar,Refund request,Open,Low,Phone,,,,
4280,55,Other,Nikon D,Billing inquiry,Open,Medium,Email,,,,
4281,33,Male,Canon EOS,Technical issue,Pending Customer Response,Critical,Chat,5/31/23 2:53 AM,6/1/23 2:53 AM,,
4282,40,Other,Amazon Kindle,Technical issue,Closed,Medium,Chat,5/31/23 10:46 AM,6/1/23 10:46 AM,6/1/23 6:13 AM,2
4283,18,Female,Sony PlayStation,Technical issue,Open,High,Chat,,,,
4284,33,Male,iPhone,Cancellation request,Pending Customer Response,Medium,Email,5/31/23 1:28 PM,6/1/23 1:28 PM,,
4285,45,Female,Dyson Vacuum Cleaner,Technical issue,Closed,Low,Phone,5/31/23 5:38 AM,6/1/23 5:38 AM,6/1/23 8:15 AM,3
4286,40,Other,LG OLED,Billing inquiry,Pending Customer Response,Critical,Chat,5/31/23 9:03 PM,6/1/23 9:03 PM,,
4287,27,Male,LG OLED,Billing inquiry,Open,Medium,Email,,,,
4288,42,Female,LG Smart TV,Technical issue,Closed,Critical,Chat,5/31/23 8:52 AM,6/1/23 8:52 AM,6/1/23 4:13 PM,4
4289,22,Other,Microsoft Office,Cancellation request,Open,Medium,Email,,,,
4290,53,Male,Nintendo Switch Pro Controller,Technical issue,Pending Customer Response,High,Social media,5/31/23 7:50 PM,6/1/23 7:50 PM,,
4291,35,Other,Garmin Forerunner,Cancellation request,Pending Customer Response,Medium,Social media,5/31/23 10:55 AM,6/1/23 10:55 AM,,
4292,20,Female,HP Pavilion,Billing inquiry,Closed,Low,Email,5/31/23 10:33 PM,6/1/23 10:33 PM,6/1/23 10:41 PM,3
4293,39,Female,Lenovo ThinkPad,Refund request,Pending Customer Response,Medium,Email,5/31/23 8:16 PM,6/1/23 8:16 PM,,
4294,55,Male,Sony Xperia,Billing inquiry,Pending Customer Response,Critical,Phone,5/31/23 7:36 AM,6/1/23 7:36 AM,,
4295,36,Male,LG Smart TV,Refund request,Pending Customer Response,High,Chat,5/31/23 9:11 AM,6/1/23 9:11 AM,,
4296,37,Male,Dell XPS,Technical issue,Pending Customer Response,Critical,Phone,5/31/23 8:27 PM,6/1/23 8:27 PM,,
4297,70,Male,Garmin Forerunner,Refund request,Pending Customer Response,Low,Phone,5/31/23 10:31 PM,6/1/23 10:31 PM,,
4298,61,Male,Bose QuietComfort,Refund request,Open,High,Social media,,,,
4299,21,Male,Bose QuietComfort,Billing inquiry,Pending Customer Response,Low,Phone,5/31/23 3:09 AM,6/1/23 3:09 AM,,
4300,56,Female,Google Nest,Billing inquiry,Open,High,Phone,,,,
4301,67,Female,LG Smart TV,Billing inquiry,Pending Customer Response,Medium,Email,5/31/23 6:37 AM,6/1/23 6:37 AM,,
4302,60,Other,Autodesk AutoCAD,Product inquiry,Closed,Medium,Social media,5/31/23 10:27 PM,6/1/23 10:27 PM,6/1/23 8:41 AM,3
4303,51,Male,Nintendo Switch,Product inquiry,Open,Low,Social media,,,,
4304,53,Male,Philips Hue Lights,Cancellation request,Pending Customer Response,Medium,Chat,5/31/23 10:49 AM,6/1/23 10:49 AM,,
4305,41,Male,Fitbit Versa Smartwatch,Billing inquiry,Closed,Medium,Chat,5/31/23 9:48 PM,6/1/23 9:48 PM,6/1/23 4:46 AM,1
4306,46,Other,Apple AirPods,Refund request,Pending Customer Response,High,Email,5/31/23 2:56 PM,6/1/23 2:56 PM,,
4307,57,Male,LG Washing Machine,Product inquiry,Open,Medium,Phone,,,,
4308,46,Male,Microsoft Xbox Controller,Refund request,Pending Customer Response,Low,Social media,5/31/23 1:29 PM,6/1/23 1:29 PM,,
4309,25,Female,GoPro Hero,Technical issue,Open,Medium,Chat,,,,
4310,63,Other,Google Pixel,Technical issue,Open,Low,Email,,,,
4311,47,Male,Nikon D,Cancellation request,Closed,Critical,Phone,5/31/23 6:32 PM,6/1/23 6:32 PM,6/1/23 10:24 AM,4
4312,66,Male,PlayStation,Billing inquiry,Pending Customer Response,High,Phone,5/31/23 9:00 AM,6/1/23 9:00 AM,,
4313,48,Male,Nintendo Switch Pro Controller,Technical issue,Open,Critical,Social media,,,,
4314,55,Male,Canon EOS,Cancellation request,Pending Customer Response,Low,Phone,5/31/23 3:08 AM,6/1/23 3:08 AM,,
4315,18,Female,MacBook Pro,Product inquiry,Closed,Critical,Email,5/31/23 10:59 PM,6/1/23 10:59 PM,6/1/23 9:05 AM,2
4316,29,Male,Garmin Forerunner,Billing inquiry,Open,High,Email,,,,
4317,24,Male,Nintendo Switch Pro Controller,Technical issue,Pending Customer Response,Low,Email,5/31/23 11:55 AM,6/1/23 11:55 AM,,
4318,59,Male,Adobe Photoshop,Technical issue,Open,Low,Phone,,,,
4319,37,Male,Nintendo Switch Pro Controller,Technical issue,Pending Customer Response,Critical,Social media,5/31/23 8:12 PM,6/1/23 8:12 PM,,
4320,58,Male,Sony PlayStation,Technical issue,Pending Customer Response,High,Chat,5/31/23 8:54 PM,6/1/23 8:54 PM,,
4321,21,Other,Google Pixel,Cancellation request,Pending Customer Response,Low,Social media,5/31/23 4:00 AM,6/1/23 4:00 AM,,
4322,24,Other,GoPro Action Camera,Refund request,Pending Customer Response,Medium,Email,5/31/23 1:51 PM,6/1/23 1:51 PM,,
4323,40,Other,Bose SoundLink Speaker,Refund request,Open,High,Chat,,,,
4324,45,Other,Bose QuietComfort,Technical issue,Closed,Low,Social media,5/31/23 3:29 PM,6/1/23 3:29 PM,6/1/23 6:29 AM,3
4325,18,Other,Amazon Echo,Cancellation request,Pending Customer Response,Medium,Phone,5/31/23 6:44 AM,6/1/23 6:44 AM,,
4326,50,Other,Xbox,Product inquiry,Pending Customer Response,High,Email,5/31/23 3:10 AM,6/1/23 3:10 AM,,
4327,29,Other,Nintendo Switch,Technical issue,Pending Customer Response,Low,Phone,5/31/23 10:03 AM,6/1/23 10:03 AM,,
4328,29,Other,Roomba Robot Vacuum,Cancellation request,Pending Customer Response,Medium,Social media,5/31/23 8:53 AM,6/1/23 8:53 AM,,
4329,25,Male,Garmin Forerunner,Product inquiry,Open,Critical,Social media,,,,
4330,64,Female,Canon EOS,Refund request,Open,Low,Social media,,,,
4331,57,Female,Amazon Kindle,Cancellation request,Open,High,Phone,,,,
4332,23,Male,Adobe Photoshop,Refund request,Pending Customer Response,Medium,Phone,5/31/23 5:07 PM,6/1/23 5:07 PM,,
4333,38,Other,LG Smart TV,Technical issue,Pending Customer Response,Critical,Email,5/31/23 5:21 AM,6/1/23 5:21 AM,,
4334,46,Male,Canon EOS,Billing inquiry,Closed,Medium,Social media,5/31/23 8:16 AM,6/1/23 8:16 AM,6/1/23 5:39 PM,5
4335,68,Male,Amazon Echo,Product inquiry,Pending Customer Response,Medium,Email,5/31/23 2:17 AM,6/1/23 2:17 AM,,
4336,46,Male,Sony Xperia,Cancellation request,Closed,Critical,Email,5/31/23 3:09 AM,6/1/23 3:09 AM,6/1/23 1:58 PM,2
4337,61,Male,Philips Hue Lights,Product inquiry,Closed,Critical,Chat,5/31/23 5:14 AM,6/1/23 5:14 AM,6/1/23 9:10 AM,3
4338,69,Female,Apple AirPods,Technical issue,Pending Customer Response,Critical,Chat,5/31/23 5:52 PM,6/1/23 5:52 PM,,
4339,28,Other,Apple AirPods,Cancellation request,Open,Low,Chat,,,,
4340,57,Other,LG OLED,Technical issue,Closed,High,Chat,5/31/23 5:06 PM,6/1/23 5:06 PM,6/1/23 8:15 PM,4
4341,60,Male,Google Nest,Product inquiry,Open,Medium,Phone,,,,
4342,19,Male,Sony PlayStation,Billing inquiry,Pending Customer Response,Medium,Social media,5/31/23 7:06 AM,6/1/23 7:06 AM,,
4343,48,Male,LG Smart TV,Refund request,Closed,Low,Chat,5/31/23 9:02 AM,6/1/23 9:02 AM,6/1/23 3:44 PM,5
4344,59,Female,LG Smart TV,Product inquiry,Open,High,Social media,,,,
4345,57,Female,Sony 4K HDR TV,Refund request,Pending Customer Response,Low,Email,5/31/23 6:37 AM,6/1/23 6:37 AM,,
4346,44,Female,Microsoft Xbox Controller,Cancellation request,Open,Low,Social media,,,,
4347,57,Male,Microsoft Surface,Product inquiry,Pending Customer Response,Low,Chat,5/31/23 2:37 AM,6/1/23 2:37 AM,,
4348,57,Female,Microsoft Surface,Cancellation request,Pending Customer Response,Low,Phone,5/31/23 2:07 AM,6/1/23 2:07 AM,,
4349,21,Male,iPhone,Refund request,Pending Customer Response,Low,Phone,5/31/23 1:47 AM,6/1/23 1:47 AM,,
4350,21,Female,Nikon D,Product inquiry,Pending Customer Response,High,Chat,5/31/23 3:51 PM,6/1/23 3:51 PM,,
4351,67,Male,Sony Xperia,Cancellation request,Open,Critical,Phone,,,,
4352,58,Female,Google Pixel,Cancellation request,Closed,High,Phone,5/31/23 3:53 AM,6/1/23 3:53 AM,6/1/23 9:12 AM,5
4353,28,Male,LG Washing Machine,Cancellation request,Pending Customer Response,High,Email,5/31/23 1:42 AM,6/1/23 1:42 AM,,
4354,64,Other,Xbox,Refund request,Pending Customer Response,Medium,Chat,5/31/23 1:14 AM,6/1/23 1:14 AM,,
4355,55,Other,Microsoft Office,Billing inquiry,Closed,High,Chat,5/31/23 7:34 AM,6/1/23 7:34 AM,6/1/23 4:23 PM,3
4356,31,Female,Asus ROG,Billing inquiry,Pending Customer Response,Critical,Chat,5/31/23 12:27 AM,6/1/23 12:27 AM,,
4357,31,Male,Nintendo Switch,Cancellation request,Closed,Medium,Email,5/31/23 11:13 AM,6/1/23 11:13 AM,6/1/23 9:37 AM,3
4358,59,Male,Canon EOS,Refund request,Pending Customer Response,High,Social media,5/31/23 6:25 PM,6/1/23 6:25 PM,,
4359,65,Female,Google Nest,Refund request,Pending Customer Response,High,Email,5/31/23 9:17 PM,6/1/23 9:17 PM,,
4360,25,Female,Asus ROG,Product inquiry,Pending Customer Response,Critical,Phone,5/31/23 7:57 AM,6/1/23 7:57 AM,,
4361,68,Female,Adobe Photoshop,Cancellation request,Closed,Medium,Phone,5/31/23 8:22 AM,6/1/23 8:22 AM,6/1/23 3:15 AM,1
4362,48,Other,Bose QuietComfort,Refund request,Open,High,Chat,,,,
4363,51,Other,Garmin Forerunner,Cancellation request,Pending Customer Response,Low,Email,5/31/23 9:56 AM,6/1/23 9:56 AM,,
4364,40,Female,Asus ROG,Technical issue,Open,Low,Social media,,,,
4365,32,Male,Bose SoundLink Speaker,Technical issue,Pending Customer Response,Low,Email,5/31/23 7:20 PM,6/1/23 7:20 PM,,
4366,62,Female,LG Washing Machine,Billing inquiry,Open,High,Phone,,,,
4367,30,Other,Amazon Echo,Product inquiry,Open,Critical,Phone,,,,
4368,53,Male,Amazon Echo,Product inquiry,Closed,High,Social media,5/31/23 4:08 PM,6/1/23 4:08 PM,6/1/23 8:11 PM,4
4369,37,Female,Apple AirPods,Technical issue,Open,High,Email,,,,
4370,36,Other,Apple AirPods,Technical issue,Pending Customer Response,High,Phone,5/31/23 5:50 PM,6/1/23 5:50 PM,,
4371,38,Male,Google Pixel,Cancellation request,Pending Customer Response,High,Chat,5/31/23 10:03 PM,6/1/23 10:03 PM,,
4372,57,Other,Sony Xperia,Billing inquiry,Open,High,Email,,,,
4373,43,Other,LG Smart TV,Cancellation request,Pending Customer Response,Low,Social media,5/31/23 8:41 AM,6/1/23 8:41 AM,,
4374,35,Male,Nikon D,Refund request,Pending Customer Response,Medium,Phone,5/31/23 3:13 PM,6/1/23 3:13 PM,,
4375,40,Female,Bose SoundLink Speaker,Billing inquiry,Closed,Critical,Social media,5/31/23 9:20 AM,6/1/23 9:20 AM,6/1/23 3:25 PM,5
4376,50,Female,HP Pavilion,Technical issue,Pending Customer Response,Critical,Email,5/31/23 11:15 PM,6/1/23 11:15 PM,,
4377,18,Male,Asus ROG,Product inquiry,Open,Low,Phone,,,,
4378,63,Male,Autodesk AutoCAD,Product inquiry,Closed,Critical,Phone,5/31/23 8:12 PM,6/1/23 8:12 PM,5/31/23 11:55 PM,3
4379,46,Male,Lenovo ThinkPad,Billing inquiry,Closed,Critical,Chat,5/31/23 12:52 AM,6/1/23 12:52 AM,6/1/23 10:27 PM,4
4380,24,Female,Sony 4K HDR TV,Billing inquiry,Closed,Critical,Email,5/31/23 4:48 AM,6/1/23 4:48 AM,6/1/23 2:29 AM,4
4381,59,Male,Microsoft Surface,Refund request,Pending Customer Response,High,Email,5/31/23 12:58 AM,6/1/23 12:58 AM,,
4382,57,Female,iPhone,Billing inquiry,Pending Customer Response,Medium,Chat,5/30/23 11:59 PM,5/31/23 11:59 PM,,
4383,28,Female,Nintendo Switch Pro Controller,Billing inquiry,Closed,Critical,Email,5/31/23 11:04 AM,6/1/23 11:04 AM,6/1/23 2:56 PM,2
4384,49,Other,Sony 4K HDR TV,Billing inquiry,Closed,Critical,Phone,5/31/23 5:57 PM,6/1/23 5:57 PM,6/1/23 8:35 PM,5
4385,61,Female,Fitbit Charge,Refund request,Pending Customer Response,High,Phone,5/31/23 7:12 PM,6/1/23 7:12 PM,,
4386,67,Other,Dyson Vacuum Cleaner,Billing inquiry,Closed,Medium,Email,5/31/23 3:52 PM,6/1/23 3:52 PM,6/1/23 3:59 PM,4
4387,24,Male,Nintendo Switch,Billing inquiry,Pending Customer Response,Low,Chat,5/31/23 4:24 PM,6/1/23 4:24 PM,,
4388,55,Male,Microsoft Xbox Controller,Billing inquiry,Open,Critical,Phone,,,,
4389,27,Female,Sony Xperia,Cancellation request,Closed,Critical,Social media,5/31/23 1:26 PM,6/1/23 1:26 PM,6/1/23 3:33 PM,4
4390,48,Male,Apple AirPods,Cancellation request,Open,High,Social media,,,,
4391,65,Male,MacBook Pro,Billing inquiry,Closed,Low,Chat,5/31/23 11:45 AM,6/1/23 11:45 AM,6/1/23 6:01 PM,3
4392,37,Other,Nintendo Switch,Cancellation request,Open,Medium,Email,,,,
4393,22,Male,Sony Xperia,Cancellation request,Pending Customer Response,Low,Chat,5/31/23 7:56 AM,6/1/23 7:56 AM,,
4394,44,Other,Fitbit Versa Smartwatch,Product inquiry,Pending Customer Response,Medium,Phone,5/31/23 4:55 AM,6/1/23 4:55 AM,,
4395,23,Male,LG OLED,Billing inquiry,Pending Customer Response,Critical,Chat,5/31/23 9:11 PM,6/1/23 9:11 PM,,
4396,44,Other,Fitbit Versa Smartwatch,Cancellation request,Pending Customer Response,Low,Phone,5/31/23 6:45 PM,6/1/23 6:45 PM,,
4397,65,Female,Lenovo ThinkPad,Product inquiry,Open,Low,Chat,,,,
4398,23,Male,LG OLED,Product inquiry,Open,High,Social media,,,,
4399,27,Female,LG Washing Machine,Refund request,Closed,Critical,Social media,5/31/23 12:48 AM,6/1/23 12:48 AM,6/1/23 7:16 AM,5
4400,53,Female,Canon DSLR Camera,Refund request,Closed,Medium,Phone,5/31/23 5:33 AM,6/1/23 5:33 AM,6/1/23 10:46 PM,4
4401,69,Other,Nintendo Switch,Product inquiry,Closed,High,Chat,5/31/23 2:51 PM,6/1/23 2:51 PM,6/1/23 11:07 PM,1
4402,54,Female,Garmin Forerunner,Billing inquiry,Pending Customer Response,High,Phone,5/31/23 9:44 PM,6/1/23 9:44 PM,,
4403,62,Male,GoPro Action Camera,Cancellation request,Open,Low,Phone,,,,
4404,67,Male,Canon EOS,Product inquiry,Open,Critical,Chat,,,,
4405,19,Other,LG Smart TV,Product inquiry,Closed,High,Chat,5/30/23 11:53 PM,5/31/23 11:53 PM,6/1/23 2:02 AM,2
4406,51,Female,Amazon Kindle,Refund request,Pending Customer Response,Medium,Chat,5/31/23 10:57 PM,6/1/23 10:57 PM,,
4407,41,Male,Lenovo ThinkPad,Product inquiry,Pending Customer Response,High,Social media,5/31/23 12:59 AM,6/1/23 12:59 AM,,
4408,46,Other,Canon DSLR Camera,Technical issue,Pending Customer Response,High,Chat,5/31/23 1:50 PM,6/1/23 1:50 PM,,
4409,48,Male,Adobe Photoshop,Cancellation request,Closed,Low,Chat,5/31/23 6:51 PM,6/1/23 6:51 PM,6/1/23 6:01 AM,3
4410,33,Female,HP Pavilion,Technical issue,Open,Medium,Phone,,,,
4411,63,Female,GoPro Action Camera,Technical issue,Closed,High,Email,5/31/23 8:11 AM,6/1/23 8:11 AM,6/1/23 2:36 PM,3
4412,49,Other,Microsoft Surface,Refund request,Pending Customer Response,Low,Email,5/31/23 7:29 PM,6/1/23 7:29 PM,,
4413,61,Male,Philips Hue Lights,Refund request,Closed,Medium,Email,5/31/23 2:00 PM,6/1/23 2:00 PM,6/1/23 8:39 AM,2
4414,19,Female,Microsoft Xbox Controller,Cancellation request,Open,High,Social media,,,,
4415,35,Male,Sony PlayStation,Product inquiry,Open,Critical,Chat,,,,
4416,43,Male,Dell XPS,Refund request,Closed,Medium,Phone,5/31/23 2:38 PM,6/1/23 2:38 PM,6/1/23 6:12 PM,3
4417,48,Male,Fitbit Versa Smartwatch,Product inquiry,Open,Critical,Email,,,,
4418,56,Female,Sony Xperia,Refund request,Closed,Low,Email,5/31/23 6:40 AM,6/1/23 6:40 AM,6/1/23 2:15 PM,5
4419,31,Female,Canon DSLR Camera,Billing inquiry,Pending Customer Response,Medium,Social media,5/31/23 9:22 PM,6/1/23 9:22 PM,,
4420,67,Other,Adobe Photoshop,Billing inquiry,Pending Customer Response,Critical,Chat,5/31/23 1:11 AM,6/1/23 1:11 AM,,
4421,65,Other,Sony Xperia,Technical issue,Closed,Medium,Chat,5/31/23 1:51 PM,6/1/23 1:51 PM,6/1/23 12:14 PM,2
4422,19,Female,Canon EOS,Product inquiry,Open,High,Email,,,,
4423,23,Male,Microsoft Xbox Controller,Cancellation request,Pending Customer Response,High,Phone,5/31/23 10:09 AM,6/1/23 10:09 AM,,
4424,31,Female,Microsoft Xbox Controller,Cancellation request,Closed,Critical,Social media,5/31/23 4:05 AM,6/1/23 4:05 AM,6/1/23 10:37 AM,2
4425,42,Female,MacBook Pro,Product inquiry,Closed,Medium,Social media,5/31/23 7:05 AM,6/1/23 7:05 AM,6/1/23 6:50 AM,3
4426,45,Male,HP Pavilion,Billing inquiry,Closed,Critical,Chat,5/31/23 3:35 AM,6/1/23 3:35 AM,6/1/23 6:24 AM,2
4427,56,Female,Microsoft Surface,Technical issue,Closed,Low,Chat,5/31/23 10:49 AM,6/1/23 10:49 AM,6/1/23 4:17 AM,5
4428,34,Male,LG Smart TV,Refund request,Pending Customer Response,Medium,Social media,5/31/23 3:59 PM,6/1/23 3:59 PM,,
4429,54,Female,Sony Xperia,Billing inquiry,Open,High,Email,,,,
4430,19,Other,LG OLED,Technical issue,Open,Low,Phone,,,,
4431,29,Other,Microsoft Office,Product inquiry,Open,Critical,Chat,,,,
4432,63,Male,Sony 4K HDR TV,Cancellation request,Pending Customer Response,Medium,Social media,5/31/23 12:49 AM,6/1/23 12:49 AM,,
4433,58,Other,Nintendo Switch,Technical issue,Closed,Critical,Social media,5/31/23 9:21 PM,6/1/23 9:21 PM,6/1/23 1:38 AM,1
4434,37,Male,LG Washing Machine,Technical issue,Closed,High,Chat,5/31/23 3:56 PM,6/1/23 3:56 PM,6/1/23 5:01 AM,4
4435,26,Female,LG Washing Machine,Cancellation request,Open,Critical,Social media,,,,
4436,51,Other,Garmin Forerunner,Refund request,Open,Critical,Email,,,,
4437,47,Other,LG Washing Machine,Technical issue,Pending Customer Response,Low,Chat,5/31/23 10:30 AM,6/1/23 10:30 AM,,
4438,19,Male,Samsung Galaxy,Product inquiry,Closed,Critical,Phone,5/31/23 12:36 PM,6/1/23 12:36 PM,6/1/23 7:27 AM,1
4439,61,Male,Philips Hue Lights,Product inquiry,Pending Customer Response,Medium,Phone,5/31/23 8:51 PM,6/1/23 8:51 PM,,
4440,48,Female,Bose QuietComfort,Product inquiry,Closed,Critical,Chat,5/31/23 2:31 AM,6/1/23 2:31 AM,6/1/23 10:49 AM,4
4441,54,Male,iPhone,Refund request,Pending Customer Response,High,Social media,5/31/23 4:57 PM,6/1/23 4:57 PM,,
4442,23,Other,Microsoft Xbox Controller,Cancellation request,Pending Customer Response,Medium,Social media,5/30/23 11:55 PM,5/31/23 11:55 PM,,
4443,24,Male,Fitbit Charge,Billing inquiry,Closed,Medium,Email,5/31/23 8:18 AM,6/1/23 8:18 AM,6/1/23 4:11 AM,2
4444,65,Male,Adobe Photoshop,Billing inquiry,Pending Customer Response,Critical,Email,5/31/23 1:16 AM,6/1/23 1:16 AM,,
4445,55,Female,Nikon D,Refund request,Open,Critical,Chat,,,,
4446,20,Male,Garmin Forerunner,Technical issue,Pending Customer Response,Low,Chat,5/31/23 10:08 AM,6/1/23 10:08 AM,,
4447,70,Female,Fitbit Charge,Product inquiry,Open,Medium,Email,,,,
4448,54,Male,GoPro Action Camera,Billing inquiry,Pending Customer Response,Medium,Chat,5/31/23 9:41 PM,6/1/23 9:41 PM,,
4449,36,Other,Bose QuietComfort,Product inquiry,Pending Customer Response,Critical,Chat,5/31/23 7:03 PM,6/1/23 7:03 PM,,
4450,58,Female,Dell XPS,Refund request,Open,Medium,Email,,,,
4451,56,Female,Samsung Galaxy,Technical issue,Pending Customer Response,Medium,Social media,5/31/23 4:22 AM,6/1/23 4:22 AM,,
4452,26,Other,Nikon D,Product inquiry,Open,Medium,Social media,,,,
4453,45,Male,Canon DSLR Camera,Billing inquiry,Closed,Critical,Phone,5/31/23 3:51 PM,6/1/23 3:51 PM,6/1/23 3:56 AM,5
4454,48,Male,Dell XPS,Cancellation request,Closed,High,Email,5/31/23 2:30 AM,6/1/23 2:30 AM,6/1/23 1:01 AM,1
4455,31,Other,Bose QuietComfort,Product inquiry,Pending Customer Response,Low,Social media,5/31/23 8:41 AM,6/1/23 8:41 AM,,
4456,20,Male,Bose SoundLink Speaker,Cancellation request,Open,High,Chat,,,,
4457,38,Female,Bose SoundLink Speaker,Refund request,Pending Customer Response,Critical,Social media,5/31/23 2:42 PM,6/1/23 2:42 PM,,
4458,66,Female,Samsung Soundbar,Product inquiry,Closed,Low,Email,5/31/23 2:33 PM,6/1/23 2:33 PM,6/1/23 4:08 AM,1
4459,21,Other,Bose SoundLink Speaker,Refund request,Open,Low,Social media,,,,
4460,56,Other,GoPro Hero,Technical issue,Closed,Medium,Social media,5/31/23 8:04 PM,6/1/23 8:04 PM,6/1/23 7:05 PM,5
4461,44,Female,Samsung Soundbar,Billing inquiry,Pending Customer Response,Low,Social media,5/31/23 3:40 PM,6/1/23 3:40 PM,,
4462,34,Male,Nikon D,Technical issue,Pending Customer Response,High,Phone,5/31/23 7:33 PM,6/1/23 7:33 PM,,
4463,66,Other,LG OLED,Product inquiry,Closed,Low,Email,5/31/23 10:16 PM,6/1/23 10:16 PM,6/1/23 6:31 AM,3
4464,47,Other,Amazon Kindle,Refund request,Open,Medium,Chat,,,,
4465,69,Male,LG Smart TV,Billing inquiry,Closed,Low,Email,5/31/23 10:47 AM,6/1/23 10:47 AM,6/1/23 3:23 PM,4
4466,30,Male,Google Nest,Billing inquiry,Open,Medium,Social media,,,,
4467,58,Male,Xbox,Product inquiry,Open,Low,Chat,,,,
4468,40,Female,Sony 4K HDR TV,Cancellation request,Pending Customer Response,Critical,Chat,5/31/23 5:50 AM,6/1/23 5:50 AM,,
4469,53,Female,Asus ROG,Cancellation request,Pending Customer Response,Medium,Phone,5/31/23 7:14 AM,6/1/23 7:14 AM,,
4470,30,Female,Roomba Robot Vacuum,Billing inquiry,Pending Customer Response,Critical,Chat,5/31/23 4:06 AM,6/1/23 4:06 AM,,
4471,18,Female,Roomba Robot Vacuum,Technical issue,Pending Customer Response,High,Email,5/31/23 9:24 PM,6/1/23 9:24 PM,,
