Order_ID,Returns,Order_Date,Ship_Date,Shipping_Time_Days,Segment,Country_Region,City,State,Sales_Manager,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Profit,Return_Loss,,,,,,,,,,,,,,,,,,,,
CA-2018-164721,Yes,11/25/2018,11/27/2018,2,Corporate,United States,Brentwood,California,Anna Andreadi,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,$23.88,$10.51,$13.37,,,,,,,,,,,,,,,,,,,,
CA-2021-133046,No,7/27/2021,8/1/2021,5,Consumer,United States,Seattle,Washington,Anna Andreadi,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,$23.88,$10.51,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-163790,No,11/2/2021,11/4/2021,2,Home Office,United States,Danville,California,Anna Andreadi,West,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,$25.02,$10.51,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-111290,No,7/22/2020,7/26/2020,4,Consumer,United States,Westland,Michigan,Kelly Williams,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,$29.20,$10.51,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-142125,No,10/21/2021,10/27/2021,6,Corporate,United States,Milwaukee,Wisconsin,Kelly Williams,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,$21.90,$10.51,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-118759,No,11/14/2020,11/17/2020,3,Consumer,United States,New York City,New York,Chuck Magee,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",$40.44,$10.51,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-110254,No,8/4/2020,8/8/2020,4,Home Office,United States,Suffolk,Virginia,Cassandra Brandow,South,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",$35.06,$10.52,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-155292,No,10/30/2021,11/1/2021,2,Home Office,United States,Richmond,Kentucky,Cassandra Brandow,South,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",$35.06,$10.52,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-104486,No,5/1/2019,5/6/2019,5,Consumer,United States,San Francisco,California,Anna Andreadi,West,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",$35.06,$10.52,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-129126,No,12/14/2020,12/19/2020,5,Consumer,United States,New York City,New York,Chuck Magee,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",$21.48,$10.53,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-152170,No,11/12/2020,11/15/2020,3,Corporate,United States,La Porte,Indiana,Kelly Williams,Central,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,$37.68,$10.55,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-114307,Yes,7/22/2020,7/26/2020,4,Corporate,United States,Columbia,Maryland,Chuck Magee,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,$37.68,$10.55,$27.13,,,,,,,,,,,,,,,,,,,,
CA-2021-118017,No,12/3/2021,12/6/2021,3,Consumer,United States,Thornton,Colorado,Anna Andreadi,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,$76.75,$10.55,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-111164,No,4/11/2019,4/15/2019,4,Consumer,United States,New York City,New York,Chuck Magee,East,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,$21.99,$10.56,$0.00,,,,,,,,,,,,,,,,,,,,
US-2018-112914,No,9/25/2018,9/30/2018,5,Home Office,United States,Houston,Texas,Kelly Williams,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,$33.79,$10.56,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-151008,No,9/7/2021,9/8/2021,1,Consumer,United States,Draper,Utah,Anna Andreadi,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",$25.16,$10.57,$0.00,,,,,,,,,,,,,,,,,,,,
US-2018-126571,No,10/11/2018,10/15/2018,4,Consumer,United States,Philadelphia,Pennsylvania,Chuck Magee,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,$281.90,$10.57,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-107825,Yes,11/18/2021,11/18/2021,0,Corporate,United States,Milwaukee,Wisconsin,Kelly Williams,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",$37.76,$10.57,$27.19,,,,,,,,,,,,,,,,,,,,
CA-2019-110093,No,12/3/2019,12/8/2019,5,Home Office,United States,Philadelphia,Pennsylvania,Chuck Magee,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",$36.78,$10.58,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-115756,No,9/5/2020,9/7/2020,2,Consumer,United States,Detroit,Michigan,Kelly Williams,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,$22.05,$10.58,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-155971,No,6/6/2020,6/12/2020,6,Home Office,United States,Los Angeles,California,Anna Andreadi,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,$22.05,$10.58,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-161662,No,2/7/2020,2/9/2020,2,Consumer,United States,Lancaster,Ohio,Chuck Magee,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,$30.35,$10.62,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-133851,No,6/9/2018,6/16/2018,7,Consumer,United States,San Francisco,California,Anna Andreadi,West,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,$23.10,$10.63,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-161781,No,9/29/2020,9/30/2020,1,Home Office,United States,Columbus,Indiana,Kelly Williams,Central,OFF-AR-10000255,Office Supplies,Art,Newell 328,$40.88,$10.63,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-156433,No,9/20/2018,9/26/2018,6,Consumer,United States,San Francisco,California,Anna Andreadi,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",$21.72,$10.64,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-150301,No,7/8/2018,7/10/2018,2,Consumer,United States,Buffalo,New York,Chuck Magee,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",$63.88,$10.65,$0.00,,,,,,,,,,,,,,,,,,,,
US-2018-109162,No,6/8/2018,6/12/2018,4,Corporate,United States,Bristol,Tennessee,Cassandra Brandow,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",$170.35,$10.65,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-127012,Yes,8/11/2018,8/15/2018,4,Consumer,United States,Seattle,Washington,Anna Andreadi,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,$40.97,$10.65,$30.32,,,,,,,,,,,,,,,,,,,,
CA-2020-114727,Yes,7/18/2020,7/24/2020,6,Corporate,United States,Denver,Colorado,Anna Andreadi,West,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,$854.35,$10.68,$843.67,,,,,,,,,,,,,,,,,,,,
CA-2019-138331,No,8/7/2019,8/12/2019,5,Consumer,United States,Philadelphia,Pennsylvania,Chuck Magee,East,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,$106.80,$10.68,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-141117,No,10/2/2021,10/8/2021,6,Consumer,United States,Springfield,Oregon,Anna Andreadi,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,$95.14,$10.70,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-125843,No,8/13/2020,8/16/2020,3,Consumer,United States,Springfield,Virginia,Cassandra Brandow,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,$22.32,$10.71,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-157546,No,7/20/2018,7/22/2018,2,Consumer,United States,San Francisco,California,Anna Andreadi,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",$22.83,$10.73,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-154116,No,12/15/2021,12/19/2021,4,Consumer,United States,Inglewood,California,Anna Andreadi,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",$22.83,$10.73,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-164049,No,11/2/2021,11/6/2021,4,Corporate,United States,Seattle,Washington,Anna Andreadi,West,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",$23.85,$10.73,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-111115,No,7/25/2020,7/27/2020,2,Consumer,United States,Los Angeles,California,Anna Andreadi,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,$21.48,$10.74,$0.00,,,,,,,,,,,,,,,,,,,,
US-2018-100279,No,3/10/2018,3/14/2018,4,Consumer,United States,Royal Oak,Michigan,Kelly Williams,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",$22.38,$10.74,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-132801,No,10/7/2018,10/12/2018,5,Corporate,United States,Dallas,Texas,Kelly Williams,Central,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",$107.44,$10.74,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-101042,No,11/19/2021,11/23/2021,4,Consumer,United States,Henderson,Kentucky,Cassandra Brandow,South,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,$21.96,$10.76,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-141040,No,10/9/2019,10/13/2019,4,Consumer,United States,New York City,New York,Chuck Magee,East,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,$23.92,$10.76,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-124737,No,8/23/2018,8/27/2018,4,Consumer,United States,Denver,Colorado,Anna Andreadi,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,$143.64,$10.77,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-127159,No,5/12/2018,5/15/2018,3,Consumer,United States,Milwaukee,Wisconsin,Kelly Williams,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",$34.79,$10.78,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-119011,No,8/20/2021,8/25/2021,5,Corporate,United States,San Francisco,California,Anna Andreadi,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,$107.88,$10.79,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-107888,Yes,11/16/2021,11/19/2021,3,Consumer,United States,Seattle,Washington,Anna Andreadi,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,$107.88,$10.79,$97.09,,,,,,,,,,,,,,,,,,,,
US-2019-123960,No,6/11/2019,6/16/2019,5,Consumer,United States,Monroe,Louisiana,Cassandra Brandow,South,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,$29.16,$10.79,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-127012,Yes,8/11/2018,8/15/2018,4,Consumer,United States,Seattle,Washington,Anna Andreadi,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",$22.96,$10.79,$12.17,,,,,,,,,,,,,,,,,,,,
CA-2019-161998,No,5/1/2019,5/5/2019,4,Corporate,United States,Tampa,Florida,Cassandra Brandow,South,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,$172.70,$10.79,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-139822,No,9/15/2021,9/21/2021,6,Home Office,United States,Waterbury,Connecticut,Chuck Magee,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,$59.98,$10.80,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-126956,No,8/21/2021,8/28/2021,7,Consumer,United States,Lakeville,Minnesota,Kelly Williams,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,$37.24,$10.80,$0.00,,,,,,,,,,,,,,,,,,,,
US-2018-123183,No,11/19/2018,11/25/2018,6,Corporate,United States,Wilmington,Delaware,Chuck Magee,East,OFF-LA-10002787,Office Supplies,Labels,Avery 480,$22.50,$10.80,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-123512,No,6/17/2020,6/19/2020,2,Consumer,United States,Los Angeles,California,Anna Andreadi,West,OFF-LA-10000081,Office Supplies,Labels,Avery 496,$22.50,$10.80,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-169775,No,8/29/2018,9/2/2018,4,Consumer,United States,Miami,Florida,Cassandra Brandow,South,OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,$29.81,$10.81,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-139822,No,9/15/2021,9/21/2021,6,Home Office,United States,Waterbury,Connecticut,Chuck Magee,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,$38.62,$10.81,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-142545,No,10/28/2020,11/3/2020,6,Corporate,United States,Belleville,New Jersey,Chuck Magee,East,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","$1,082.48",$10.82,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-143252,No,12/18/2021,12/24/2021,6,Corporate,United States,Milwaukee,Wisconsin,Kelly Williams,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",$29.34,$10.86,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-113845,No,11/20/2020,11/25/2020,5,Corporate,United States,Orlando,Florida,Cassandra Brandow,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,$289.57,$10.86,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-168564,Yes,8/8/2019,8/8/2019,0,Consumer,United States,San Francisco,California,Anna Andreadi,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,$144.78,$10.86,$133.93,,,,,,,,,,,,,,,,,,,,
CA-2021-149559,No,9/11/2021,9/12/2021,1,Home Office,United States,Long Beach,California,Anna Andreadi,West,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,$22.18,$10.87,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-110989,No,11/3/2021,11/5/2021,2,Consumer,United States,Seattle,Washington,Anna Andreadi,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,$43.50,$10.88,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-137295,No,1/8/2020,1/13/2020,5,Consumer,United States,Raleigh,North Carolina,Cassandra Brandow,South,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,$108.78,$10.88,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-125514,No,9/21/2018,9/22/2018,1,Corporate,United States,Omaha,Nebraska,Kelly Williams,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,$36.27,$10.88,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-158148,No,12/20/2019,12/26/2019,6,Consumer,United States,Arlington,Virginia,Cassandra Brandow,South,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,$36.27,$10.88,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-155992,No,10/1/2020,10/2/2020,1,Consumer,United States,La Porte,Indiana,Kelly Williams,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,$41.85,$10.88,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-104220,No,1/30/2021,2/5/2021,6,Corporate,United States,Des Moines,Iowa,Kelly Williams,Central,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,$40.30,$10.88,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-137925,No,11/30/2019,12/4/2019,4,Consumer,United States,New York City,New York,Chuck Magee,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,$23.66,$10.88,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-130883,No,9/26/2019,10/2/2019,6,Consumer,United States,Portland,Oregon,Anna Andreadi,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,$31.10,$10.89,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-106852,No,6/20/2021,6/27/2021,7,Consumer,United States,Parma,Ohio,Chuck Magee,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,$31.10,$10.89,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-127110,No,6/25/2019,7/1/2019,6,Home Office,United States,Philadelphia,Pennsylvania,Chuck Magee,East,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,$31.10,$10.89,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-167941,No,11/6/2021,11/9/2021,3,Consumer,United States,Fayetteville,North Carolina,Cassandra Brandow,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,$31.10,$10.89,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-165428,No,9/1/2018,9/4/2018,3,Consumer,United States,Houston,Texas,Kelly Williams,Central,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,$31.10,$10.89,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-100216,No,4/13/2019,4/14/2019,1,Home Office,United States,Mesa,Arizona,Anna Andreadi,West,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,$31.10,$10.89,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-148901,No,5/14/2020,5/19/2020,5,Corporate,United States,Jacksonville,Florida,Cassandra Brandow,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,$31.10,$10.89,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-124737,No,8/23/2018,8/27/2018,4,Consumer,United States,Denver,Colorado,Anna Andreadi,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,$31.10,$10.89,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-156244,No,8/12/2018,8/16/2018,4,Home Office,United States,Miami,Florida,Cassandra Brandow,South,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,$31.10,$10.89,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-136581,No,11/10/2020,11/12/2020,2,Consumer,United States,Troy,Ohio,Chuck Magee,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,$31.10,$10.89,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-139087,No,7/17/2020,7/22/2020,5,Consumer,United States,Seattle,Washington,Anna Andreadi,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",$24.75,$10.89,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-141145,No,9/17/2019,9/23/2019,6,Consumer,United States,Orlando,Florida,Cassandra Brandow,South,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,$87.17,$10.90,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-113530,No,5/19/2021,5/21/2021,2,Home Office,United States,San Francisco,California,Anna Andreadi,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,$36.32,$10.90,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-169012,No,7/10/2021,7/14/2021,4,Corporate,United States,Columbus,Georgia,Cassandra Brandow,South,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,$41.91,$10.90,$0.00,,,,,,,,,,,,,,,,,,,,
US-2018-119081,No,9/12/2018,9/19/2018,7,Home Office,United States,Olathe,Kansas,Kelly Williams,Central,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,$57.40,$10.91,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-146780,No,12/25/2021,12/30/2021,5,Corporate,United States,New York City,New York,Chuck Magee,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,$41.96,$10.91,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-126053,No,12/5/2021,12/8/2021,3,Consumer,United States,New York City,New York,Chuck Magee,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,$41.96,$10.91,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-116722,No,11/11/2020,11/16/2020,5,Consumer,United States,San Francisco,California,Anna Andreadi,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,$41.96,$10.91,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-114860,No,12/22/2020,12/28/2020,6,Consumer,United States,Moreno Valley,California,Anna Andreadi,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,$41.96,$10.91,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-154039,No,2/17/2021,2/22/2021,5,Home Office,United States,Chicago,Illinois,Kelly Williams,Central,TEC-PH-10002789,Technology,Phones,LG Exalt,$124.79,$10.92,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-138709,No,7/4/2018,7/9/2018,5,Consumer,United States,Richmond,Virginia,Cassandra Brandow,South,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,$21.84,$10.92,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-139010,No,2/21/2020,2/26/2020,5,Corporate,United States,Los Angeles,California,Anna Andreadi,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,$31.25,$10.94,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-120859,No,9/1/2020,9/4/2020,3,Corporate,United States,San Francisco,California,Anna Andreadi,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",$21.88,$10.94,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-105410,No,3/19/2021,3/22/2021,3,Consumer,United States,San Francisco,California,Anna Andreadi,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,$99.54,$10.95,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-149643,No,11/16/2018,11/20/2018,4,Home Office,United States,Manhattan,Kansas,Kelly Williams,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,$273.96,$10.96,$0.00,,,,,,,,,,,,,,,,,,,,
US-2019-131842,No,12/5/2019,12/8/2019,3,Corporate,United States,Nashville,Tennessee,Cassandra Brandow,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",$97.42,$10.96,$0.00,,,,,,,,,,,,,,,,,,,,
US-2018-147627,No,1/20/2018,1/26/2018,6,Consumer,United States,Jonesboro,Arkansas,Cassandra Brandow,South,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,$23.34,$10.97,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-128335,No,9/29/2021,10/5/2021,6,Consumer,United States,Mount Vernon,New York,Chuck Magee,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,$23.34,$10.97,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-104346,No,12/11/2019,12/16/2019,5,Consumer,United States,Colorado Springs,Colorado,Anna Andreadi,West,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,$54.92,$10.98,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-117947,No,8/18/2021,8/23/2021,5,Corporate,United States,New York City,New York,Chuck Magee,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,$37.91,$10.99,$0.00,,,,,,,,,,,,,,,,,,,,
US-2018-146353,No,10/14/2018,10/16/2018,2,Corporate,United States,Concord,New Hampshire,Chuck Magee,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,$22.92,$11.00,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-169859,Yes,12/14/2021,12/18/2021,4,Home Office,United States,San Diego,California,Anna Andreadi,West,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",$26.25,$11.03,$15.23,,,,,,,,,,,,,,,,,,,,
CA-2020-116722,No,11/11/2020,11/16/2020,5,Consumer,United States,San Francisco,California,Anna Andreadi,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,$31.50,$11.03,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-134992,No,9/22/2019,9/26/2019,4,Home Office,United States,Arlington,Virginia,Cassandra Brandow,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",$47.98,$11.04,$0.00,,,,,,,,,,,,,,,,,,,,
